date,open,high,low,close,volume
2017-02-14 17:00:00,13.072,13.15,12.59,12.92,109708.51256166985
2017-02-15 17:00:00,12.94,12.993,12.57,12.921,39823.34160509002
2017-02-16 17:00:00,12.889,12.889,12.6,12.761,31748.449955559994
2017-02-17 17:00:00,12.766,12.9,12.7,12.793,24159.267709329997
2017-02-18 17:00:00,12.828,12.935,12.7,12.801,18220.948962939998
2017-02-19 17:00:00,12.81,12.91,12.402,12.402,30258.620111419976
2017-02-20 17:00:00,12.42,12.89,12.25,12.817,57912.483731689914
2017-02-21 17:00:00,12.818,12.846,12.601,12.679,15151.277242729993
2017-02-22 17:00:00,12.682,13.367,12.601,13.269,66006.56206803
2017-02-23 17:00:00,13.2,13.311,12.7,13.113,54672.250823440045
2017-02-24 17:00:00,13.067,13.8,13.05,13.554,88521.81247380003
2017-02-25 17:00:00,13.51,14.66,13.3,14.568,94047.91977103954
2017-02-26 17:00:00,14.567,15.75,14.301,15.5,148333.3723634099
2017-02-27 17:00:00,15.5,16.225,15.177,15.862,219881.1918974306
2017-02-28 17:00:00,15.83,17.489,15.62,17.435,118175.55623944961
2017-03-01 17:00:00,17.477,19.45,16.299,19.021,308086.56076955
2017-03-02 17:00:00,19.028,20.733,18.426,19.493,348719.1685092001
2017-03-03 17:00:00,19.55,20.001,18.4,18.5,112795.18425001005
2017-03-04 17:00:00,18.501,19.453,18.148,19.339,76734.38991426988
2017-03-05 17:00:00,19.292,20.23,19.14,19.51,113375.61189072004
2017-03-06 17:00:00,19.568,19.666,18.5,18.879,88305.50927999988
2017-03-07 17:00:00,18.8,18.861,16.511,16.511,225181.35475952085
2017-03-08 17:00:00,16.544,18.0,16.25,17.752,97289.34197207013
2017-03-09 17:00:00,17.672,19.7,16.5,19.175,367687.502550381
2017-03-10 17:00:00,19.175,21.467,18.83,21.3,232837.75369293994
2017-03-11 17:00:00,21.3,23.232,21.054,23.198,260265.8358301909
2017-03-12 18:00:00,23.24,30.6,23.222,28.397,753317.6160318997
2017-03-13 18:00:00,28.392,29.932,27.001,28.66,240580.7804464197
2017-03-14 18:00:00,28.66,34.796,28.36,34.796,450796.0481876491
2017-03-15 18:00:00,34.796,46.21,34.795,45.071,877542.8781899529
2017-03-16 18:00:00,45.071,51.879,32.836,44.65,971984.2046401565
2017-03-17 18:00:00,44.65,44.994,31.1,34.2,606299.763294218
2017-03-18 18:00:00,34.2,45.69,34.099,43.168,483615.5288030242
2017-03-19 18:00:00,43.169,45.125,39.472,42.064,252605.74033814174
2017-03-20 18:00:00,41.874,43.7,41.15,42.45,132275.83234105934
2017-03-21 18:00:00,42.452,42.948,38.51,41.459,139580.42806811052
2017-03-22 18:00:00,41.459,44.749,40.216,43.136,150163.90152340062
2017-03-23 18:00:00,43.136,58.989,42.501,54.01,470356.75764803856
